"subject","activity","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"19","walking_downstairs",0.2626881,-0.01459423,-0.1336952,0.6269171,0.5148164,0.04932245,0.8819409,-0.215018,-0.1261469,-0.8997261,-0.9178809,-0.8993631,0.07309303,-0.03868721,-0.009552025,0.544273,0.3553067,-0.02001111,-0.2057754,0.02747076,0.1639625,0.2676572,0.04831477,-0.03140835,-0.03374296,-0.03946126,-0.05455656,0.1791486,-0.01462992,0.1166462,0.6446043,0.4134724,0.6446043,0.4134724,0.4344904,0.4506121,0.4180046,0.2378212,0.08758166,-0.0438985,0.537012,0.4944578,0.1106592,0.6585065,0.4279288,-0.0783635,0.4743173,0.2767169,0.05959058,0.4768039,0.3497713,-0.09839301,0.4749624,0.1470831,0.2106731,0.1966133,-0.02848957,-0.2158922,0.5866376,0.08286306,0.5384048,0.3163464,0.2039798,0.03203667,-0.02290453,-0.1432545
"19","sitting",0.2738303,-0.01673926,-0.1087077,-0.9763577,-0.9503889,-0.9519296,0.5813715,0.3603435,0.4891266,-0.969355,-0.9699698,-0.960395,0.07537471,0.0137921,0.001731068,-0.9870433,-0.9792677,-0.9867047,-0.02141513,-0.05202079,0.09689807,-0.9846253,-0.9597583,-0.965595,-0.1009861,-0.04251702,-0.05908017,-0.9884648,-0.9874659,-0.9853107,-0.9620741,-0.9517557,-0.9620741,-0.9517557,-0.986424,-0.9842052,-0.942229,-0.9504918,-0.9894503,-0.9858313,-0.979238,-0.9607632,-0.9663351,-0.9752042,-0.9480531,-0.9475149,-0.9867756,-0.9791416,-0.9839805,-0.988577,-0.9809999,-0.9881519,-0.9817437,-0.9681887,-0.9682358,-0.985576,-0.9555986,-0.9678692,-0.9626326,-0.9528023,-0.9837516,-0.9836873,-0.9642388,-0.9504844,-0.9867274,-0.9854164
"19","standing",0.2781723,-0.01542441,-0.1090419,-0.989911,-0.9444303,-0.9525997,0.9440458,-0.2238978,0.1306437,-0.9924115,-0.9714266,-0.958862,0.07541204,0.009913383,0.001292163,-0.984792,-0.9705433,-0.9861425,-0.02509057,-0.06314298,0.07105202,-0.9461097,-0.9695763,-0.9607343,-0.09904679,-0.04229185,-0.05237699,-0.9751267,-0.9880967,-0.9834539,-0.9605057,-0.9625493,-0.9605057,-0.9625493,-0.9830689,-0.9796408,-0.941745,-0.937951,-0.9858016,-0.9830694,-0.987352,-0.9528729,-0.9685434,-0.9911617,-0.9431938,-0.947754,-0.9850396,-0.9700113,-0.9834633,-0.9859137,-0.9735885,-0.9875246,-0.9478656,-0.9750617,-0.9651006,-0.946607,-0.9669672,-0.9632128,-0.9689108,-0.9642591,-0.9791354,-0.9791791,-0.9585781,-0.9367235,-0.9845366,-0.9822286
"19","laying",0.2726537,-0.01714269,-0.1089815,-0.9650196,-0.97345,-0.9846728,-0.6800432,0.7256466,0.6876239,-0.9589596,-0.9869931,-0.988819,0.0772318,0.01114957,-0.0009886909,-0.9836052,-0.9745245,-0.9882602,-0.03120727,-0.0952628,0.1086051,-0.9813576,-0.9636177,-0.9731975,-0.09560183,-0.03714766,-0.05991615,-0.9761057,-0.9846077,-0.9869584,-0.9662608,-0.9631935,-0.9662608,-0.9631935,-0.9847843,-0.9806683,-0.9532634,-0.9559066,-0.9853425,-0.9802455,-0.9745337,-0.9727988,-0.9853404,-0.962085,-0.9748321,-0.984741,-0.9834786,-0.9748783,-0.9865065,-0.985278,-0.9759641,-0.9885587,-0.9741962,-0.972061,-0.9739323,-0.9839448,-0.9598314,-0.9754175,-0.9719574,-0.9640568,-0.9806216,-0.9794522,-0.9656247,-0.957496,-0.9818905,-0.9793278
"20","walking",0.2725893,-0.02119999,-0.1135395,-0.2083428,0.4897718,-0.2287342,0.8999652,-0.3444439,-0.03513021,-0.9703273,-0.9620034,-0.9538504,0.08412343,-0.02106196,0.006344572,-0.09064504,0.2443109,-0.3876646,-0.02341042,-0.07410505,0.08513599,-0.2329406,0.08583215,-0.1657485,-0.06799924,-0.05141758,-0.05492737,-0.2532274,-0.1275541,-0.2270443,0.03940228,-0.1569304,0.03940228,-0.1569304,-0.04293593,0.02107657,0.06862751,-0.03678532,-0.1948933,-0.1498641,-0.1474043,0.403466,-0.2722139,-0.2349856,0.4384363,-0.2664977,-0.1387172,0.157934,-0.3459945,-0.1222372,0.2556141,-0.4276905,-0.09362487,0.0310146,-0.1088925,-0.2799315,0.1077048,-0.2649572,-0.003533418,-0.389934,0.05452695,-0.03106503,-0.05200656,-0.1962102,-0.1803653,-0.1719758
"20","walking_upstairs",0.2520983,-0.0282258,-0.1210239,-0.1160887,0.1521963,-0.2292495,0.7770957,-0.4798948,-0.1301176,-0.931405,-0.9245944,-0.9040641,0.08364513,0.006599826,-0.0245421,-0.1856954,-0.2607897,-0.5136412,0.06591933,-0.174651,0.05870194,-0.4927012,-0.1047222,0.1841193,-0.1483892,-0.01898163,-0.05189855,-0.4711077,-0.3939886,-0.2538671,0.008725025,-0.1982697,0.008725025,-0.1982697,-0.2556112,-0.2394444,0.02233025,-0.25393,-0.3719284,-0.4553961,-0.1404391,-0.02938324,-0.3184315,-0.1084448,0.1645468,-0.242439,-0.2561623,-0.3121611,-0.4927559,-0.1870908,-0.2550083,-0.5332017,-0.3726844,-0.1623414,0.1150766,-0.5320217,-0.07904672,0.09547683,-0.2050093,-0.320241,-0.215014,-0.28045,-0.2866277,-0.3609483,-0.4503934,-0.5028215
"20","walking_downstairs",0.2961444,-0.009641208,-0.1046029,0.07450988,0.616937,-0.1609385,0.9197266,-0.2774197,-0.02825916,-0.9404581,-0.9085772,-0.9196935,0.06950311,0.004364496,-0.002534821,-0.1356996,0.289671,-0.3815034,-0.1113677,0.01390234,0.1039005,-0.2049396,-0.1467942,0.1597235,-0.04525031,-0.05773715,-0.06153128,-0.2492351,-0.3345688,0.003078546,0.2218516,0.1726364,0.2218516,0.1726364,-0.06126998,0.04671858,0.09384194,-0.03057624,-0.2681834,-0.2755919,-0.034331,0.5241877,-0.1880988,0.1130334,0.5601913,-0.2139168,-0.1993604,0.205829,-0.3562202,-0.1472786,0.2931195,-0.4052949,-0.06295726,-0.1380979,0.2570378,-0.2533656,-0.1599614,0.01830508,0.1518877,0.0002421746,0.01379172,0.07903798,-0.1005661,-0.151682,-0.3116685,-0.2816573
"20","sitting",0.2780454,-0.01472293,-0.1083696,-0.9830819,-0.9361227,-0.9291064,0.9244545,0.07333854,0.1516791,-0.985829,-0.9669835,-0.935855,0.07465684,0.005974303,0.001601349,-0.9820782,-0.9708969,-0.9765225,-0.03640593,-0.06506893,0.06428821,-0.976309,-0.9601045,-0.9457718,-0.09599708,-0.04072992,-0.04658351,-0.9774149,-0.9796841,-0.9797421,-0.952738,-0.937764,-0.952738,-0.937764,-0.9787746,-0.9725379,-0.9395744,-0.9410699,-0.9830103,-0.9750762,-0.9812031,-0.9451986,-0.9475975,-0.9839784,-0.9350317,-0.9249472,-0.9822436,-0.9711583,-0.9732115,-0.9835658,-0.9727766,-0.9784589,-0.9699133,-0.9646431,-0.9509634,-0.9784335,-0.9580157,-0.9491768,-0.9469135,-0.9421512,-0.9717305,-0.9725977,-0.9533991,-0.9437258,-0.9761084,-0.9752266
"20","standing",0.2780769,-0.0180695,-0.1004028,-0.96721,-0.8754104,-0.9131425,0.9112318,-0.3059387,0.07086553,-0.9819169,-0.9574627,-0.9424373,0.07635562,0.01169302,-0.006136819,-0.9595283,-0.9356057,-0.9589363,-0.0241335,-0.06983089,0.07736714,-0.8867492,-0.9039139,-0.9073433,-0.1020491,-0.04321524,-0.05181522,-0.9216442,-0.9476331,-0.9486699,-0.9224069,-0.9106721,-0.9224069,-0.9106721,-0.9566249,-0.9384544,-0.883675,-0.8436834,-0.9479365,-0.9263288,-0.9619327,-0.8981942,-0.9299858,-0.9698062,-0.8725254,-0.9109959,-0.9597105,-0.9357176,-0.9527411,-0.9630989,-0.9404742,-0.9639731,-0.8810194,-0.9106491,-0.9114099,-0.8905257,-0.9012375,-0.914872,-0.9212256,-0.9186519,-0.9400079,-0.936025,-0.8794377,-0.8491273,-0.9296,-0.9272257
"20","laying",0.2395079,-0.01444063,-0.1042743,-0.9622491,-0.9640982,-0.972572,-0.4724314,0.864883,0.4775733,-0.9286742,-0.9760185,-0.9765186,0.0892716,0.001108225,-0.003098918,-0.9842707,-0.9770026,-0.9849892,-0.02317606,-0.09548996,0.1236802,-0.9844774,-0.9729419,-0.9724099,-0.09950331,-0.0387763,-0.06100283,-0.9892836,-0.9815401,-0.9866705,-0.9607431,-0.9394894,-0.9607431,-0.9394894,-0.9846701,-0.9801617,-0.9604474,-0.9621536,-0.9867495,-0.9810793,-0.9657288,-0.965596,-0.9763927,-0.9609979,-0.964961,-0.9719013,-0.98389,-0.9772207,-0.9828762,-0.9862139,-0.9784514,-0.9857078,-0.9826194,-0.97312,-0.9722786,-0.9851546,-0.9730925,-0.9749953,-0.9528271,-0.9418941,-0.9796955,-0.9795652,-0.9698322,-0.9642059,-0.9811198,-0.9819862
"21","walking",0.2791835,-0.01816103,-0.1043193,-0.2978148,0.05408805,-0.1686887,0.8625248,-0.3709845,-0.220948,-0.9695764,-0.9641445,-0.9749394,0.07822518,0.002351976,-0.01018134,-0.1148889,-0.03471439,-0.4251426,-0.04593234,-0.05902944,0.09837159,-0.4322329,-0.3978923,-0.3118756,-0.08687677,-0.05156503,-0.06211921,-0.2389083,-0.4828543,-0.4949277,-0.1234557,-0.2997098,-0.1234557,-0.2997098,-0.148139,-0.0838488,-0.2847756,-0.4083044,-0.4269307,-0.45037,-0.2734962,0.03384658,-0.3003091,-0.3085472,-0.002562942,-0.164961,-0.200442,-0.1125647,-0.4057002,-0.1074128,-0.01484152,-0.4435634,-0.2466574,-0.3717441,-0.2832625,-0.4918592,-0.4194009,-0.3855054,-0.2512664,-0.4381498,-0.1440099,-0.01867344,-0.4095161,-0.5122493,-0.4995972,-0.4293235
"21","walking_upstairs",0.2651945,-0.02372187,-0.1254143,-0.2408083,0.1097875,-0.2197079,0.7811772,-0.4323096,-0.309735,-0.9409116,-0.9415236,-0.9327163,0.1040342,-0.01562901,-0.03601155,-0.424052,-0.2032097,-0.5620524,0.06260869,-0.1556224,-0.005468298,-0.5319094,-0.4631368,0.05171554,-0.1443515,-0.01320228,-0.006940664,-0.5735418,-0.6044696,-0.5641492,-0.08104532,-0.2784743,-0.08104532,-0.2784743,-0.3550477,-0.4041839,-0.1689827,-0.420236,-0.5779356,-0.6477234,-0.3191693,0.02215987,-0.321713,-0.213184,0.08234343,-0.2271642,-0.4368396,-0.2050673,-0.5198152,-0.4629728,-0.2612611,-0.6031274,-0.446974,-0.4466916,-0.1557624,-0.560968,-0.4782996,0.01309164,-0.2578944,-0.4033576,-0.3554437,-0.4777218,-0.4753699,-0.4834071,-0.6289157,-0.7009804
"21","walking_downstairs",0.301461,-0.01731954,-0.09816866,0.2243435,0.3013364,-0.07178936,0.8726832,-0.3566733,-0.1878703,-0.9401948,-0.9401118,-0.9163246,0.09014529,-0.02139985,-0.01255511,0.002146557,-0.07960098,-0.2460619,-0.126388,0.01621453,0.14861,-0.4421486,-0.3537335,-0.3497595,-0.07264618,-0.07359522,-0.07884365,-0.5496483,-0.4424268,-0.4283377,0.2457717,0.2643419,0.2457717,0.2643419,-0.08022418,0.09523394,-0.18485,-0.3884203,-0.4528287,-0.5091309,0.1043235,0.181138,-0.07697131,0.2669878,0.2778943,-0.1450817,-0.03778947,-0.1073063,-0.1968383,-0.04638679,-0.1131619,-0.2932376,-0.3667488,-0.3088799,-0.2382217,-0.4697901,-0.3884187,-0.4507721,0.2398959,0.07912714,0.1124426,0.06320531,-0.4063923,-0.48449,-0.4908049,-0.5716668
"21","sitting",0.2775396,-0.01440097,-0.1120579,-0.9917773,-0.9668776,-0.9595679,0.9400314,0.02152067,-0.05677661,-0.9929364,-0.9793554,-0.9654265,0.07571098,0.01210201,-0.0001753522,-0.9894394,-0.9790028,-0.9858236,-0.01987128,-0.06530775,0.0831326,-0.9884105,-0.9763805,-0.9769727,-0.1011148,-0.03914834,-0.05264099,-0.989473,-0.9897227,-0.9879545,-0.974735,-0.9719943,-0.974735,-0.9719943,-0.9859472,-0.9865209,-0.9649711,-0.9712251,-0.9903073,-0.9903022,-0.9906102,-0.9680609,-0.9708593,-0.9923752,-0.9675613,-0.9564125,-0.9897592,-0.9791804,-0.9834343,-0.9900278,-0.9803472,-0.9868457,-0.9848936,-0.9798309,-0.9768397,-0.9895593,-0.9747232,-0.9791307,-0.9748292,-0.9744476,-0.9853424,-0.9869915,-0.9778397,-0.9720273,-0.9900143,-0.9910622
"21","standing",0.2769522,-0.01670847,-0.1104179,-0.98142,-0.9436016,-0.9461234,0.8812133,-0.3461556,-0.2076857,-0.9829067,-0.9776814,-0.95859,0.07545439,0.01006212,-0.003320937,-0.9770634,-0.9639215,-0.9779157,-0.01917319,-0.07381159,0.08648633,-0.9625145,-0.9559792,-0.959327,-0.1031998,-0.04043008,-0.05382117,-0.9718665,-0.9768159,-0.9754273,-0.9587743,-0.9569199,-0.9587743,-0.9569199,-0.9747652,-0.9716065,-0.9498372,-0.9456144,-0.9768571,-0.9761537,-0.9783277,-0.9496949,-0.9602741,-0.9828928,-0.9435452,-0.9424589,-0.976803,-0.964503,-0.9747806,-0.9795305,-0.9660241,-0.9797233,-0.95699,-0.9600826,-0.9594326,-0.9645303,-0.9540809,-0.9631246,-0.9622913,-0.9600418,-0.9706343,-0.9719261,-0.956723,-0.9477632,-0.9761268,-0.9777066
"21","laying",0.2713255,-0.0184233,-0.1032538,-0.9550199,-0.9569594,-0.9456538,-0.1743492,0.5999927,0.788251,-0.9459053,-0.9837329,-0.9524163,0.08201502,0.01199437,-0.01390534,-0.9848265,-0.9715848,-0.9839776,-0.03051262,-0.1138005,0.09809065,-0.9754119,-0.9521471,-0.9813454,-0.09641184,-0.03462751,-0.06013987,-0.9846437,-0.9819985,-0.9887495,-0.9525966,-0.9421864,-0.9525966,-0.9421864,-0.9828003,-0.9785526,-0.9492789,-0.9492891,-0.9859159,-0.9822465,-0.9682344,-0.9600692,-0.9617722,-0.9509295,-0.957259,-0.940919,-0.9841888,-0.9720394,-0.9816308,-0.9870614,-0.9731644,-0.9849253,-0.9734105,-0.964968,-0.9808112,-0.9762269,-0.9465999,-0.9832707,-0.9537691,-0.9444491,-0.9784441,-0.9776049,-0.962349,-0.9497366,-0.9829933,-0.9823051
"22","walking",0.2788646,-0.01672136,-0.1071125,-0.008659219,0.1003842,-0.213352,0.9360964,-0.2596449,0.02337801,-0.9696434,-0.9636393,-0.9551478,0.06277776,0.03567463,0.004436914,0.03587871,0.2255423,-0.3131559,0.0007771571,-0.09608807,0.07752666,-0.3185379,-0.4863221,-0.1514395,-0.1329776,-0.03219107,-0.05698125,-0.2266564,-0.6518755,-0.2342782,0.07224191,-0.1615918,0.07224191,-0.1615918,0.02291997,0.1115329,-0.210608,-0.3907757,-0.4619995,-0.5031063,-0.09949286,0.1453675,-0.2552165,0.02439582,0.003868411,-0.2536436,-0.03670471,0.1599956,-0.2819734,0.01800478,0.2134236,-0.3431956,-0.1446487,-0.5011769,-0.08350118,-0.3744963,-0.4816244,-0.2531739,-0.0241585,-0.3813993,0.06597273,0.1582867,-0.4383787,-0.4640191,-0.5539461,-0.4764053
"22","walking_upstairs",0.2483915,-0.02686226,-0.1175509,0.08357386,0.2500675,-0.1096132,0.8894544,-0.3368269,-0.0957979,-0.9406338,-0.9416202,-0.9131536,0.08771722,0.0367083,-0.03361697,-0.008539927,-0.05757845,-0.4717033,0.1349788,-0.1814584,0.01573592,-0.3014917,-0.4894179,-0.1577581,-0.1484501,-0.03813126,-0.06745705,-0.3966992,-0.7042554,-0.5156978,0.2102826,-0.1587575,0.2102826,-0.1587575,-0.09578403,-0.08765016,-0.1280319,-0.2025582,-0.5681119,-0.675633,-0.05539965,0.1306865,-0.22802,0.1320488,0.2300588,-0.1167533,-0.03824498,-0.07518293,-0.4144489,-0.06779785,-0.1060996,-0.5285678,-0.195457,-0.5239438,-0.1993131,-0.3381398,-0.4738821,-0.2224318,-0.08669051,-0.3341262,-0.04580204,-0.1512998,-0.369902,-0.234023,-0.667996,-0.7098705
"22","walking_downstairs",0.284459,-0.01979994,-0.1074158,0.3486182,0.2398123,-0.3257227,0.9218206,-0.2222152,0.0412988,-0.9412423,-0.9458244,-0.906594,0.1015846,0.02111261,0.0112499,0.08691398,0.01986133,-0.4778066,-0.07796112,-0.06971545,0.05007088,-0.2373492,-0.5503032,-0.280418,-0.09017445,-0.03551714,-0.04814602,-0.264848,-0.6402801,-0.3587621,0.3309992,0.1332675,0.3309992,0.1332675,-0.01797846,-0.0337641,-0.1613333,-0.263922,-0.4595797,-0.6176594,0.1953484,0.2257666,-0.3227957,0.402892,0.1674097,-0.3832427,0.03833642,-0.003091553,-0.4195343,0.04046185,-0.02702944,-0.5358938,-0.09543493,-0.5250068,-0.1949157,-0.2845324,-0.5703399,-0.377319,0.1555269,-0.05752026,0.02247835,-0.1185303,-0.3384173,-0.3418637,-0.5835105,-0.6974514
"22","sitting",0.2735838,-0.01234684,-0.1058274,-0.9784668,-0.9280591,-0.9175649,0.8393059,0.2085539,0.3155515,-0.97201,-0.954225,-0.9279506,0.08076873,-0.0008427151,-0.01268525,-0.9816641,-0.9647828,-0.9789284,-0.03604307,-0.07936174,0.08044268,-0.9810992,-0.9501735,-0.9465014,-0.09864932,-0.04234098,-0.0517194,-0.9856713,-0.9802756,-0.9795441,-0.9421674,-0.9243362,-0.9421674,-0.9243362,-0.9793037,-0.9685768,-0.9420774,-0.9332685,-0.985476,-0.9765038,-0.9785054,-0.939546,-0.9466353,-0.9786232,-0.9269953,-0.9093443,-0.9809445,-0.9631295,-0.9753307,-0.9842996,-0.9697761,-0.9812722,-0.9772667,-0.9591618,-0.9483671,-0.9823733,-0.9461079,-0.9510457,-0.9430782,-0.926798,-0.9689083,-0.9670263,-0.9519528,-0.933563,-0.9777754,-0.9763181
"22","standing",0.2790539,-0.01585632,-0.1049674,-0.9850005,-0.9226933,-0.9422017,0.9540643,-0.2264188,0.0323825,-0.9928273,-0.9710807,-0.9588902,0.07523229,0.0107287,-0.006262917,-0.9756391,-0.9523035,-0.9814781,-0.02752018,-0.06900677,0.07334666,-0.917837,-0.9647147,-0.9605825,-0.09750135,-0.04209987,-0.05131792,-0.949716,-0.9849001,-0.9797536,-0.9548077,-0.9398663,-0.9548077,-0.9398663,-0.975876,-0.9588251,-0.9316243,-0.9007766,-0.9786035,-0.9660861,-0.9803739,-0.9291614,-0.9571018,-0.9874003,-0.9236576,-0.9384099,-0.9749692,-0.9521415,-0.9775674,-0.978773,-0.95617,-0.9843052,-0.9170181,-0.9706824,-0.9623278,-0.9198518,-0.9621727,-0.9636528,-0.9490445,-0.9437391,-0.9597439,-0.956654,-0.9320653,-0.9002224,-0.9683778,-0.9653447
"22","laying",0.2799597,-0.01426299,-0.1108009,-0.9477353,-0.9132763,-0.9429458,-0.4184946,0.6324841,0.7719039,-0.9287812,-0.9588269,-0.9524354,0.07522022,0.004598348,-0.004674387,-0.9703552,-0.9551515,-0.974527,-0.02083114,-0.09257231,0.1450039,-0.9566419,-0.961885,-0.9332519,-0.1002039,-0.03760873,-0.07027236,-0.9720926,-0.9804842,-0.9786363,-0.9349938,-0.9094078,-0.9349938,-0.9094078,-0.9711698,-0.9598498,-0.9266164,-0.9239116,-0.9817169,-0.9742017,-0.9537585,-0.9255247,-0.9542192,-0.9456568,-0.9125629,-0.941164,-0.9695703,-0.9548333,-0.9709189,-0.9741261,-0.958961,-0.9768332,-0.9533669,-0.9646983,-0.9425702,-0.958031,-0.9607113,-0.9369656,-0.929819,-0.9132673,-0.9626548,-0.9556356,-0.9460558,-0.9235524,-0.976639,-0.972789
"23","walking",0.2732119,-0.01836187,-0.113383,-0.3135218,-0.1190206,0.1642207,0.9398097,-0.1617614,-0.1607634,-0.9772309,-0.9665507,-0.9329813,0.09873191,0.01489559,-0.001908106,-0.2293281,-0.08050173,-0.02931151,-0.06311569,-0.06401979,0.1077005,-0.4943226,0.2594572,-0.2096349,-0.05781282,-0.05167048,-0.09030025,-0.3639694,0.2959459,-0.3744568,-0.09887702,-0.2099894,-0.09887702,-0.2099894,-0.06708197,-0.02681944,-0.01209683,0.1633465,0.01153054,0.2501732,-0.2754042,-0.07243673,0.08140811,-0.3298073,-0.2025241,0.1161434,-0.2904105,-0.1554887,-0.05720213,-0.235173,-0.06097531,-0.006236475,-0.3376192,0.1955695,-0.1949704,-0.5450517,0.2865815,-0.2878209,-0.09426063,-0.4075775,-0.01807057,-0.04573723,0.1850782,-0.06147658,0.1466186,0.2878346
"23","walking_upstairs",0.2499952,-0.0323844,-0.1268906,-0.2438878,0.04484358,0.1008012,0.8434388,-0.2144818,-0.3559344,-0.9333445,-0.9104746,-0.9020659,0.072365,0.03998629,0.01592342,-0.3653986,-0.328225,-0.408094,0.09579402,-0.1115644,-0.03255575,-0.5506646,-0.2936819,-0.03173012,-0.1099131,-0.05239438,-0.09249985,-0.5483189,-0.4935141,-0.5437654,-0.01175369,-0.2718937,-0.01175369,-0.2718937,-0.3111439,-0.3627088,-0.1565271,-0.366733,-0.5043672,-0.5512752,-0.2726057,-0.07697739,-0.07057749,-0.2343095,0.03805974,0.1045088,-0.3656425,-0.3262363,-0.3466052,-0.4248776,-0.3808944,-0.4689564,-0.4302392,-0.2904474,-0.1630013,-0.5904308,-0.30162,-0.08225211,-0.2313827,-0.4100476,-0.3029681,-0.4543248,-0.3803883,-0.4704916,-0.5187156,-0.6326595
"23","walking_downstairs",0.2898974,-0.01621115,-0.09881237,0.04413928,0.108259,0.2298987,0.9237114,-0.1100288,-0.1536715,-0.9507908,-0.9390125,-0.9058883,0.05780106,0.03750052,-0.0009827171,0.1989471,-0.08833012,0.03101571,-0.05782302,-0.08530775,0.09536025,-0.416133,0.2138256,-0.2087025,-0.1177258,-0.03528916,-0.0293255,-0.3230157,0.1466501,-0.3678696,0.1272111,0.230364,0.1272111,0.230364,0.1129825,0.2920872,0.03909155,0.05399729,-0.04631178,0.05949085,0.2054282,0.09594329,0.2805189,-0.02829625,0.04322837,0.0947941,0.2015429,-0.07245046,0.1577757,0.08195872,-0.1776978,-0.09851956,-0.2147307,0.328817,-0.1412669,-0.4825983,0.1260523,-0.3058967,0.36483,-0.04539303,0.3350097,0.2244805,0.1508257,-0.2189304,0.07467546,-0.03985738
"23","sitting",0.2733513,-0.0133945,-0.1038087,-0.9876076,-0.9349336,-0.9055844,0.9365092,0.1217511,0.06301116,-0.9845367,-0.9609174,-0.9239536,0.07700224,0.01013514,-0.001488234,-0.9845618,-0.9780458,-0.975979,-0.04725835,-0.06843256,0.06456732,-0.9803637,-0.9481095,-0.9597186,-0.09674222,-0.04346026,-0.04855611,-0.9870846,-0.9807274,-0.9881301,-0.9440808,-0.9249633,-0.9440808,-0.9249633,-0.9823755,-0.9736688,-0.9365934,-0.9370061,-0.9865141,-0.979227,-0.9863257,-0.9534604,-0.9420312,-0.9883453,-0.9307815,-0.8961253,-0.9845509,-0.9781362,-0.9726562,-0.9860196,-0.9795647,-0.9779364,-0.97715,-0.9579203,-0.9654288,-0.9815232,-0.9437334,-0.9619141,-0.9458378,-0.9270901,-0.9741215,-0.972117,-0.9522933,-0.9386808,-0.9807072,-0.978499
"23","standing",0.2778993,-0.01774755,-0.110597,-0.9854215,-0.9584445,-0.9294097,0.9198571,-0.1174014,-0.2236312,-0.9846104,-0.9848186,-0.9471997,0.07502065,0.01058615,-0.005292609,-0.983142,-0.97522,-0.9735952,-0.03273977,-0.06522648,0.0816889,-0.9420112,-0.9480748,-0.9623897,-0.09814811,-0.04167742,-0.05482263,-0.9727707,-0.9725095,-0.9846545,-0.9572123,-0.9516699,-0.9572123,-0.9516699,-0.9786715,-0.9748115,-0.9384303,-0.9237966,-0.9763993,-0.9723874,-0.9836272,-0.9628318,-0.9451706,-0.9863334,-0.9580424,-0.9261101,-0.9832833,-0.9751766,-0.9696102,-0.9845316,-0.977158,-0.9762413,-0.9475104,-0.9527812,-0.9679396,-0.9416985,-0.9458712,-0.9642499,-0.9579862,-0.9552914,-0.9737982,-0.9750537,-0.9445838,-0.9248054,-0.9725988,-0.9738497
"23","laying",0.274038,-0.02165538,-0.1042568,-0.9567564,-0.9763098,-0.9732235,-0.391565,0.4384341,0.9187828,-0.9479488,-0.9827946,-0.9767805,0.08317876,0.01535144,-0.006282351,-0.9863604,-0.9886116,-0.9846635,-0.01133997,-0.1050529,0.1110786,-0.9818494,-0.9591952,-0.9839201,-0.1020249,-0.03724498,-0.06219916,-0.9850279,-0.9794278,-0.994909,-0.9629592,-0.957872,-0.9629592,-0.957872,-0.9870102,-0.9866857,-0.949418,-0.9572276,-0.9845575,-0.9813148,-0.9700372,-0.9820723,-0.9775152,-0.952411,-0.9743041,-0.9722613,-0.9862047,-0.9882303,-0.9824155,-0.9878409,-0.9899956,-0.985502,-0.9796761,-0.9684691,-0.9842388,-0.9826652,-0.9549973,-0.9853178,-0.9677471,-0.9584657,-0.9859057,-0.9865402,-0.9662393,-0.9590255,-0.9818469,-0.9815851
"24","walking",0.2769808,-0.02254464,-0.110596,-0.4707624,-0.1541275,-0.28884,0.9597011,-0.1151162,-0.14091,-0.9831324,-0.9625788,-0.962823,0.0731939,0.01212546,-0.01164014,-0.4858633,-0.3022202,-0.4911895,-0.05451269,-0.06584359,0.09720063,-0.5805974,-0.4871663,-0.396154,-0.06253117,-0.0502895,-0.07398355,-0.4907735,-0.5142466,-0.5579682,-0.2999836,-0.481064,-0.2999836,-0.481064,-0.3997222,-0.4098246,-0.4030642,-0.5638632,-0.5078247,-0.5560228,-0.4924198,-0.2031937,-0.344493,-0.4627336,-0.1827665,-0.3146469,-0.5096282,-0.3528293,-0.4699202,-0.5076407,-0.2943535,-0.5111156,-0.4682951,-0.4798414,-0.3914479,-0.6169158,-0.4958963,-0.4533379,-0.4346189,-0.5902658,-0.418641,-0.40298,-0.5345092,-0.6680328,-0.5715944,-0.5674477
